"id","fecha","hora","temperatura","humedad","intensidad_luz","humedad_suelo"
"2236","2024-01-29","21:01:48","16.90","66.20","10.83","4.43"
"2237","2024-01-29","21:01:52","16.80","66.30","10.83","5.10"
"2238","2024-01-29","21:01:56","16.90","66.30","10.83","5.10"
"2239","2024-01-29","21:02:01","16.90","66.10","11.67","4.43"
"2240","2024-01-29","21:02:05","16.90","66.10","10.83","2.97"
"2241","2024-01-29","21:02:10","16.90","66.10","11.67","3.88"
"2242","2024-01-29","21:02:14","16.90","66.10","11.67","2.79"
"2243","2024-01-29","21:02:18","16.90","66.20","11.67","2.85"
"2244","2024-01-29","21:02:22","16.90","66.20","10.83","3.34"
"2245","2024-01-29","21:02:26","16.90","66.20","11.67","4.31"
"2246","2024-01-29","21:02:30","16.90","66.20","11.67","3.40"
"2247","2024-01-29","21:02:34","16.90","66.20","11.67","2.91"
"2248","2024-01-29","21:02:39","16.90","66.20","10.83","5.10"
"2249","2024-01-29","21:02:44","16.90","66.20","10.83","3.46"
"2250","2024-01-29","21:02:48","16.90","66.20","10.83","2.91"
"2251","2024-01-29","21:02:52","16.90","66.20","10.83","3.40"
"2252","2024-01-29","21:02:56","16.90","66.10","10.83","2.91"
"2253","2024-01-29","21:03:01","16.80","65.90","10.83","3.58"
"2254","2024-01-29","21:03:04","16.90","65.80","11.67","2.73"
"2255","2024-01-29","21:03:09","16.90","65.80","10.83","2.79"
"2256","2024-01-29","21:03:13","16.90","65.90","10.83","3.22"
"2257","2024-01-29","21:03:17","16.90","65.80","10.83","2.97"
"2258","2024-01-29","21:03:21","16.90","65.70","10.83","2.97"
"2259","2024-01-29","21:03:25","16.90","65.60","11.67","3.03"
"2260","2024-01-29","21:03:30","16.90","65.60","10.83","2.61"
"2261","2024-01-29","21:03:34","16.90","65.60","10.83","2.91"
"2262","2024-01-29","21:03:38","16.80","65.70","10.83","2.85"
"2263","2024-01-29","21:03:42","16.90","65.80","10.83","2.67"
"2264","2024-01-29","21:03:46","16.90","65.90","10.83","3.22"
"2265","2024-01-29","21:03:51","16.90","66.00","10.83","2.97"
"2266","2024-01-29","21:03:55","16.90","66.00","10.83","4.43"
"2267","2024-01-29","21:03:59","16.90","66.10","10.83","2.85"
"2268","2024-01-29","21:04:04","16.90","66.00","10.83","3.09"
"2269","2024-01-29","21:04:08","16.90","66.00","10.83","3.22"
"2270","2024-01-29","21:04:12","16.90","66.00","10.83","3.34"
"2271","2024-01-29","21:04:16","16.90","66.10","10.83","2.79"
"2272","2024-01-29","21:04:21","16.90","66.10","10.83","2.97"
"2273","2024-01-29","21:04:25","16.90","66.10","10.83","3.15"
"2274","2024-01-29","21:04:29","16.90","66.20","10.83","3.40"
"2275","2024-01-29","21:04:33","16.90","66.20","10.83","2.91"
"2276","2024-01-29","21:04:37","16.90","66.20","10.83","3.15"
"2277","2024-01-29","21:04:41","16.90","66.20","10.83","3.46"
"2278","2024-01-29","21:04:46","16.90","66.20","10.83","2.24"
"2279","2024-01-29","21:04:50","16.90","66.20","10.83","3.15"
"2280","2024-01-29","21:04:55","16.90","66.30","10.83","2.91"
"2281","2024-01-29","21:04:59","16.90","66.40","10.83","3.22"
"2282","2024-01-29","21:05:03","16.90","66.50","10.83","3.70"
"2283","2024-01-29","21:05:07","16.90","66.50","10.83","3.58"
"2284","2024-01-29","21:05:11","16.90","66.40","10.83","3.94"
"2285","2024-01-29","21:05:15","16.90","66.50","10.83","4.43"
"2286","2024-01-29","21:05:19","16.90","66.50","10.83","2.79"
"2287","2024-01-29","21:05:24","16.90","66.50","10.83","2.61"
"2288","2024-01-29","21:05:28","16.90","66.50","10.83","2.97"
"2289","2024-01-29","21:05:32","16.90","66.30","10.83","2.97"
"2290","2024-01-29","21:05:37","16.90","65.90","10.83","2.79"
"2291","2024-01-29","21:05:41","16.90","65.80","10.83","3.22"
"2292","2024-01-29","21:05:45","16.90","65.80","10.83","2.73"
"2293","2024-01-29","21:05:50","16.90","65.90","10.83","3.22"
"2294","2024-01-29","21:05:53","16.90","66.10","10.83","2.85"
"2295","2024-01-29","21:05:58","16.90","66.20","10.83","2.85"
"2296","2024-01-29","21:06:02","16.90","66.20","10.83","4.91"
"2297","2024-01-29","21:06:06","16.90","66.10","10.83","0.79"
"2298","2024-01-29","21:06:10","16.90","66.10","10.83","4.31"
"2299","2024-01-29","21:06:14","16.90","66.00","10.83","2.97"
"2300","2024-01-29","21:06:19","16.90","66.00","10.83","4.37"
"2301","2024-01-29","21:06:23","16.90","66.00","10.83","3.22"
"2302","2024-01-29","21:06:27","16.90","66.00","10.83","2.79"
"2303","2024-01-29","21:06:31","16.90","66.10","10.83","2.85"
"2304","2024-01-29","21:06:35","16.90","66.20","10.83","2.91"
"2305","2024-01-29","21:06:40","16.90","66.10","10.83","2.73"
"2306","2024-01-29","21:06:44","16.90","66.00","10.83","2.73"
"2307","2024-01-29","21:06:48","16.90","65.90","10.83","5.04"
"2308","2024-01-29","21:06:53","16.90","65.80","10.83","2.73"
"2309","2024-01-29","21:06:57","16.90","65.80","10.83","4.13"
"2310","2024-01-29","21:07:01","16.90","65.80","10.83","3.28"
"2311","2024-01-29","21:07:05","16.90","65.80","10.83","2.91"
"2312","2024-01-29","21:07:10","17.00","65.90","10.83","2.91"
"2313","2024-01-29","21:07:14","16.90","66.00","10.83","3.88"
"2314","2024-01-29","21:07:18","16.90","66.10","10.83","3.34"
"2315","2024-01-29","21:07:22","16.90","66.10","10.83","2.61"
"2316","2024-01-29","21:07:26","17.00","66.00","11.67","2.73"
"2317","2024-01-29","21:07:30","16.90","65.90","11.67","2.61"
"2318","2024-01-29","21:07:35","16.90","65.80","11.67","2.97"
"2319","2024-01-29","21:07:39","17.00","65.70","11.67","3.40"
"2320","2024-01-29","21:07:44","17.00","65.80","10.83","2.61"
"2321","2024-01-29","21:07:48","17.00","65.90","10.83","2.79"
"2322","2024-01-29","21:07:52","17.00","66.00","10.83","2.79"
"2323","2024-01-29","21:07:56","17.00","66.10","10.83","2.49"
"2324","2024-01-29","21:08:00","17.00","66.10","10.83","3.15"
"2325","2024-01-29","21:08:04","17.00","66.10","10.83","2.73"
"2326","2024-01-29","21:08:08","17.00","66.00","10.83","2.79"
"2327","2024-01-29","21:08:13","17.00","66.00","10.83","2.91"
"2328","2024-01-29","21:08:17","17.00","66.00","10.83","3.09"
"2329","2024-01-29","21:08:21","17.00","66.00","10.83","3.76"
"2330","2024-01-29","21:08:26","17.00","66.10","10.83","3.28"
"2331","2024-01-29","21:08:30","17.00","66.10","10.83","2.91"
"2332","2024-01-29","21:08:34","17.00","66.10","10.83","2.97"
"2333","2024-01-29","21:08:38","17.00","66.10","10.83","2.61"
"2334","2024-01-29","21:08:42","17.00","66.10","10.83","2.91"
"2335","2024-01-29","21:08:47","17.00","66.10","10.83","2.85"
"2336","2024-01-29","21:08:51","17.00","66.10","10.83","4.85"
"2337","2024-01-29","21:08:55","17.00","66.10","10.83","2.73"
"2338","2024-01-29","21:08:59","17.00","66.10","10.83","2.85"
"2339","2024-01-29","21:09:03","17.00","66.10","10.83","1.52"
"2340","2024-01-29","21:09:08","17.00","66.10","10.83","2.73"
"2341","2024-01-29","21:09:12","17.00","66.00","10.83","4.19"
"2342","2024-01-29","21:09:16","17.00","65.80","10.83","2.79"
"2343","2024-01-29","21:09:20","17.00","65.70","10.83","2.85"
"2344","2024-01-29","21:09:24","17.10","65.60","10.83","2.91"
"2345","2024-01-29","21:09:28","17.00","65.60","10.83","3.22"
"2346","2024-01-29","21:09:33","17.10","65.60","10.83","2.79"
"2347","2024-01-29","21:09:37","17.10","65.60","10.83","3.09"
"2348","2024-01-29","21:09:42","17.10","65.60","10.83","4.85"
"2349","2024-01-29","21:09:46","17.10","65.70","10.83","3.22"
"2350","2024-01-29","21:09:50","17.10","65.80","10.83","2.49"
"2351","2024-01-29","21:09:54","17.10","65.90","10.83","4.91"
"2352","2024-01-29","21:09:59","17.10","65.90","10.83","2.67"
"2353","2024-01-29","21:10:03","17.10","65.90","10.83","3.15"
"2354","2024-01-29","21:10:07","17.10","65.90","10.83","2.85"
"2355","2024-01-29","21:10:11","17.10","65.90","10.83","2.24"
"2356","2024-01-29","21:10:15","17.10","66.00","10.83","2.91"
"2357","2024-01-29","21:10:19","17.10","66.00","10.83","2.73"
"2358","2024-01-29","21:12:56","17.10","66.10","10.83","2.73"
"2359","2024-01-29","21:13:00","17.10","65.50","10.83","2.49"
"2360","2024-01-29","21:13:04","17.10","65.30","10.83","2.79"
"2361","2024-01-29","21:13:08","17.10","65.20","10.83","4.31"
"2362","2024-01-29","21:13:13","17.10","65.10","10.83","2.00"
"2363","2024-01-29","21:13:18","17.10","65.10","10.83","2.97"
"2364","2024-01-29","21:13:22","17.10","65.30","10.83","1.94"
"2365","2024-01-29","21:13:27","17.00","65.50","10.83","2.31"
"2366","2024-01-29","21:13:31","17.10","65.60","10.83","1.46"
"2367","2024-01-29","21:13:35","17.10","65.70","10.83","3.58"
"2368","2024-01-29","21:13:40","17.10","65.80","10.83","2.61"
"2369","2024-01-29","21:13:44","17.00","65.80","10.83","2.73"
"2370","2024-01-29","21:13:48","17.10","65.80","10.83","2.49"
"2371","2024-01-29","21:13:52","17.00","65.80","10.83","2.00"
"2372","2024-01-29","21:13:57","17.00","65.70","10.83","4.06"
"2373","2024-01-29","21:14:01","17.10","65.80","10.83","2.73"
"2374","2024-01-29","21:14:06","17.10","65.80","10.83","5.10"
"2375","2024-01-29","21:14:10","17.00","65.80","10.83","4.55"
"2376","2024-01-29","21:14:14","17.10","65.80","10.83","3.15"
"2377","2024-01-29","21:14:19","17.10","65.80","10.83","4.43"
"2378","2024-01-29","21:14:23","17.10","65.90","10.83","2.24"
"2379","2024-01-29","21:14:27","17.00","65.90","10.83","2.97"
"2380","2024-01-29","21:14:31","17.00","65.80","10.83","1.64"
"2381","2024-01-29","21:14:35","17.10","65.70","10.83","2.85"
"2382","2024-01-29","21:14:40","17.00","65.60","10.83","2.85"
"2383","2024-01-29","21:14:44","17.00","65.50","10.83","4.91"
"2384","2024-01-29","21:14:48","17.00","65.50","10.83","2.67"
"2385","2024-01-29","21:14:53","17.00","65.50","10.83","2.31"
"2386","2024-01-29","21:14:57","17.00","65.50","10.83","4.49"
"2387","2024-01-29","21:15:02","17.00","65.50","10.83","2.97"
"2388","2024-01-29","21:15:06","17.00","65.40","10.83","1.52"
"2389","2024-01-29","21:15:10","17.00","65.40","10.83","2.61"
"2390","2024-01-29","21:15:14","17.00","65.30","10.83","3.15"
"2391","2024-01-29","21:15:18","17.10","65.40","10.83","2.79"
"2392","2024-01-29","21:15:23","17.10","65.40","10.83","2.61"
"2393","2024-01-29","21:15:28","17.00","65.40","10.83","3.34"
"2394","2024-01-29","21:15:32","17.00","65.30","10.83","3.09"
"2395","2024-01-29","21:15:36","17.00","65.20","10.83","2.00"
"2396","2024-01-29","21:15:40","17.00","65.20","10.00","2.85"
"2397","2024-01-29","21:15:45","17.00","65.10","10.00","2.91"
"2398","2024-01-29","21:15:49","17.00","65.10","10.83","2.31"
"2399","2024-01-29","21:15:53","17.00","65.10","10.00","2.06"
"2400","2024-01-29","21:15:57","17.00","65.10","10.83","3.15"
"2401","2024-01-29","21:16:02","17.00","65.10","10.83","2.91"
"2402","2024-01-29","21:16:06","17.00","65.20","10.83","3.34"
"2403","2024-01-29","21:16:10","17.00","65.20","10.83","3.15"
"2404","2024-01-29","21:16:14","17.00","65.20","10.83","1.40"
"2405","2024-01-29","21:16:19","17.00","65.30","10.83","4.37"
"2406","2024-01-29","21:16:23","17.00","65.30","10.83","2.91"
"2407","2024-01-29","21:16:27","17.00","65.30","10.83","2.61"
"2408","2024-01-29","21:16:32","17.10","65.40","10.83","2.55"
"2409","2024-01-29","21:16:36","17.00","65.40","10.83","2.43"
"2410","2024-01-29","21:16:40","17.00","65.50","10.83","4.73"
"2411","2024-01-29","21:16:45","17.00","65.50","10.83","3.28"
"2412","2024-01-29","21:16:49","17.00","65.60","10.83","2.73"
"2413","2024-01-29","21:16:53","17.00","65.60","10.83","2.85"
"2414","2024-01-29","21:16:58","17.00","65.60","10.83","2.73"
"2415","2024-01-29","21:17:02","17.00","65.70","10.83","3.46"
"2416","2024-01-29","21:17:07","17.00","65.70","10.83","3.22"
"2417","2024-01-29","21:17:11","17.00","65.80","10.83","2.85"
"2418","2024-01-29","21:17:15","17.00","65.70","10.83","2.73"
"2419","2024-01-29","21:17:19","17.00","65.60","10.83","2.79"
"2420","2024-01-29","21:17:23","17.00","65.40","10.83","2.61"
"2421","2024-01-29","21:17:28","17.00","65.40","10.83","2.31"
"2422","2024-01-29","21:17:32","17.00","65.30","10.83","4.55"
"2423","2024-01-29","21:17:37","17.00","65.30","10.83","2.31"
"2424","2024-01-29","21:17:41","17.00","65.40","10.83","3.22"
"2425","2024-01-29","21:17:45","17.00","65.60","10.83","3.40"
"2426","2024-01-29","21:17:50","17.00","65.70","10.83","2.31"
"2427","2024-01-29","21:17:54","17.00","65.80","10.83","2.43"
"2428","2024-01-29","21:17:58","17.00","65.90","10.83","3.22"
"2429","2024-01-29","21:18:02","17.00","65.90","10.83","5.04"
"2430","2024-01-29","21:18:07","17.00","65.90","10.83","2.79"
"2431","2024-01-29","21:18:11","17.00","66.00","10.83","2.43"
"2432","2024-01-29","21:18:15","17.00","65.90","10.83","4.00"
"2433","2024-01-29","21:18:19","17.00","65.90","10.83","2.18"
"2434","2024-01-29","21:18:24","17.00","65.90","10.83","4.79"
"2435","2024-01-29","21:18:28","17.00","65.90","10.83","2.97"
"2436","2024-01-29","21:18:32","17.00","65.90","10.83","3.28"
"2437","2024-01-29","21:18:36","17.00","66.00","10.83","3.40"
"2438","2024-01-29","21:18:41","17.00","66.00","10.83","2.67"
"2439","2024-01-29","21:18:45","17.00","66.00","10.83","2.37"
"2440","2024-01-29","21:18:49","17.00","66.00","10.83","2.49"
"2441","2024-01-29","21:18:54","17.00","66.00","10.83","3.28"
"2442","2024-01-29","21:18:58","17.00","65.80","10.83","4.13"
"2443","2024-01-29","21:19:02","17.00","65.70","10.83","5.04"
"2444","2024-01-29","21:19:06","17.00","65.80","10.83","2.97"
"2445","2024-01-29","21:19:11","17.00","65.80","10.83","3.46"
"2446","2024-01-29","21:19:16","17.00","65.90","10.83","2.31"
"2447","2024-01-29","21:19:20","17.00","65.70","10.83","4.37"
"2448","2024-01-29","21:19:24","17.00","65.50","10.83","2.67"
"2449","2024-01-29","21:19:28","17.00","65.40","10.83","2.85"
"2450","2024-01-29","21:19:32","17.00","65.50","10.83","3.40"
"2451","2024-01-29","21:19:37","17.00","65.70","10.83","2.91"
"2452","2024-01-29","21:19:41","17.00","65.70","10.83","2.73"
"2453","2024-01-29","21:19:45","17.00","65.80","10.83","3.09"
"2454","2024-01-29","21:19:49","17.00","65.90","10.83","2.55"
"2455","2024-01-29","21:19:53","17.00","65.90","10.83","2.67"
"2456","2024-01-29","21:19:58","17.00","65.70","11.67","2.85"
"2457","2024-01-29","21:20:02","17.10","65.70","10.00","4.73"
"2458","2024-01-29","21:20:06","17.00","65.60","11.67","3.09"
"2459","2024-01-29","21:20:10","17.00","65.60","11.67","2.79"
"2460","2024-01-29","21:20:15","17.00","65.60","10.83","3.28"
"2461","2024-01-29","21:20:20","17.00","65.50","10.83","5.58"
"2462","2024-01-29","21:20:24","17.00","65.40","10.83","3.09"
"2463","2024-01-29","21:20:28","17.00","65.40","10.83","5.10"
"2464","2024-01-29","21:20:32","17.00","65.40","10.83","2.18"
"2465","2024-01-29","21:20:36","17.00","65.40","10.83","2.43"
"2466","2024-01-29","21:20:41","17.00","65.40","10.83","2.73"
"2467","2024-01-29","21:20:45","17.00","65.30","10.83","2.85"
"2468","2024-01-29","21:20:49","17.10","65.20","10.83","2.73"
"2469","2024-01-29","21:20:54","17.00","65.10","10.83","2.49"
"2470","2024-01-29","21:20:58","17.00","65.00","10.83","2.67"
"2471","2024-01-29","21:21:03","17.00","65.00","10.83","2.49"
"2472","2024-01-29","21:21:07","17.00","65.00","10.83","1.76"
"2473","2024-01-29","21:21:11","17.00","65.10","10.83","2.73"
"2474","2024-01-29","21:21:15","17.00","65.20","10.83","3.82"
"2475","2024-01-29","21:21:20","17.10","65.30","10.83","4.37"
"2476","2024-01-29","21:21:24","17.00","65.50","10.83","2.91"
"2477","2024-01-29","21:21:28","17.00","65.60","10.83","2.85"
"2478","2024-01-29","21:21:32","17.00","65.70","10.83","2.00"
"2479","2024-01-29","21:21:37","17.00","65.80","10.83","2.85"
"2480","2024-01-29","21:21:41","17.00","65.80","10.83","2.73"
"2481","2024-01-29","21:21:45","17.00","65.80","10.83","2.49"
"2482","2024-01-29","21:21:50","17.00","65.70","10.83","4.13"
"2483","2024-01-29","21:21:54","17.00","65.70","10.83","2.97"
"2484","2024-01-29","21:21:58","17.00","65.70","10.83","2.37"
"2485","2024-01-29","21:22:02","17.00","65.70","10.83","3.34"
"2486","2024-01-29","21:22:07","17.00","65.70","11.67","2.91"
"2487","2024-01-29","21:22:11","17.00","65.70","10.83","5.10"
"2488","2024-01-29","21:22:15","17.00","65.70","11.67","2.79"
"2489","2024-01-29","21:22:20","17.10","65.70","10.83","3.46"
"2490","2024-01-29","21:22:24","17.10","65.80","11.67","2.85"
"2491","2024-01-29","21:22:29","17.00","65.80","10.83","4.31"
"2492","2024-01-29","21:22:33","17.00","65.60","10.83","2.18"
"2493","2024-01-29","21:22:37","17.10","65.40","10.83","4.61"
"2494","2024-01-29","21:22:41","17.00","65.30","10.83","1.76"
"2495","2024-01-29","21:22:45","17.10","65.30","10.83","2.79"
"2496","2024-01-29","21:22:50","17.10","65.30","10.83","2.49"
"2497","2024-01-29","21:22:54","17.10","65.30","10.83","3.82"
"2498","2024-01-29","21:22:59","17.10","65.30","10.83","2.06"
"2499","2024-01-29","21:23:03","17.10","65.30","10.83","3.09"
"2500","2024-01-29","21:23:07","17.00","65.30","10.83","2.37"
"2501","2024-01-29","21:23:11","17.00","65.30","10.83","3.28"
"2502","2024-01-29","21:23:16","17.00","65.30","10.83","3.09"
"2503","2024-01-29","21:23:20","17.00","65.30","10.83","5.16"
"2504","2024-01-29","21:23:24","17.10","65.20","10.83","3.34"
"2505","2024-01-29","21:23:28","17.10","65.30","10.83","4.19"
"2506","2024-01-29","21:23:33","17.10","65.40","10.83","2.37"
"2507","2024-01-29","21:23:37","17.00","65.50","10.83","2.97"
"2508","2024-01-29","21:23:42","17.10","65.60","10.83","4.49"
"2509","2024-01-29","21:23:46","17.00","65.60","10.83","5.04"
"2510","2024-01-29","21:23:50","17.10","65.60","10.83","5.22"
"2511","2024-01-29","21:23:55","17.00","65.60","10.83","2.97"
"2512","2024-01-29","21:23:59","17.10","65.60","10.83","2.73"
"2513","2024-01-29","21:24:03","17.00","65.50","10.83","2.49"
"2514","2024-01-29","21:24:10","17.10","65.40","10.83","2.85"
"2515","2024-01-29","21:24:15","17.10","65.30","10.83","2.91"
"2516","2024-01-29","21:24:19","17.00","65.20","10.83","3.09"
"2517","2024-01-29","21:24:23","17.10","65.20","10.83","5.76"
"2518","2024-01-29","21:24:27","17.00","65.20","10.83","2.55"
"2519","2024-01-29","21:24:32","17.10","65.10","10.00","3.09"
"2520","2024-01-29","21:24:37","17.00","65.20","10.83","3.15"
"2521","2024-01-29","21:24:41","17.00","65.30","10.83","2.85"
"2522","2024-01-29","21:24:45","17.10","65.40","10.83","2.18"
"2523","2024-01-29","21:24:49","17.00","65.50","11.67","2.61"
"2524","2024-01-29","21:24:53","17.10","65.60","10.83","4.67"
"2525","2024-01-29","21:24:58","17.00","65.70","10.00","2.24"
"2526","2024-01-29","21:25:02","17.00","65.70","10.00","4.31"
"2527","2024-01-29","21:25:07","17.00","65.70","10.83","4.43"
"2528","2024-01-29","21:25:11","17.00","65.70","10.00","2.97"
"2529","2024-01-29","21:25:15","17.10","65.70","10.83","2.97"
"2530","2024-01-29","21:25:19","17.00","65.70","10.83","4.79"
"2531","2024-01-29","21:25:24","17.00","65.60","10.83","2.85"
"2532","2024-01-29","21:25:28","17.00","65.50","10.83","4.13"
"2533","2024-01-29","21:25:32","17.00","65.50","10.83","2.91"
"2534","2024-01-29","21:25:36","17.00","65.50","10.83","4.06"
"2535","2024-01-29","21:25:41","17.10","65.50","10.83","3.15"
"2536","2024-01-29","21:25:45","17.00","65.50","10.83","2.67"
"2537","2024-01-29","21:25:49","17.00","65.60","10.83","3.09"
"2538","2024-01-29","21:25:53","17.00","65.60","10.83","5.34"
"2539","2024-01-29","21:25:57","17.00","65.60","10.83","2.85"
"2540","2024-01-29","21:26:02","17.10","65.50","10.83","2.06"
"2541","2024-01-29","21:26:06","17.10","65.50","10.83","3.34"
"2542","2024-01-29","21:26:10","17.00","65.60","10.83","4.61"
"2543","2024-01-29","21:26:15","17.10","65.60","10.83","2.79"
"2544","2024-01-29","21:26:19","17.00","65.50","10.83","2.67"
"2545","2024-01-29","21:26:24","17.10","65.40","10.83","2.73"
"2546","2024-01-29","21:26:28","17.00","65.50","10.83","2.43"
"2547","2024-01-29","21:26:32","17.10","65.60","10.83","3.88"
"2548","2024-01-29","21:26:36","17.00","65.70","10.83","2.67"
"2549","2024-01-29","21:26:41","17.10","65.60","10.83","2.91"
"2550","2024-01-29","21:26:45","17.00","65.50","10.83","3.22"
"2551","2024-01-29","21:26:49","17.10","65.50","10.00","3.28"
"2552","2024-01-29","21:26:53","17.10","65.60","10.83","2.97"
"2553","2024-01-29","21:26:58","17.00","65.70","10.83","3.88"
"2554","2024-01-29","21:27:02","17.00","65.70","10.83","2.67"
"2555","2024-01-29","21:27:06","17.00","65.70","10.83","5.34"
"2556","2024-01-29","21:27:11","17.00","65.70","10.83","2.55"
"2557","2024-01-29","21:27:15","17.00","65.50","10.83","4.85"
"2558","2024-01-29","21:27:20","17.00","65.50","10.83","2.85"
"2559","2024-01-29","21:27:24","17.10","65.40","10.83","4.25"
"2560","2024-01-29","21:27:29","17.00","65.40","10.83","3.88"
"2561","2024-01-29","21:27:33","17.00","65.50","10.83","2.73"
"2562","2024-01-29","21:27:37","17.00","65.60","10.83","4.19"
"2563","2024-01-29","21:27:41","17.00","65.60","10.00","4.43"
"2564","2024-01-29","21:27:46","17.00","65.60","10.00","3.22"
"2565","2024-01-29","21:27:50","17.00","65.60","10.00","3.40"
"2566","2024-01-29","21:27:54","17.00","65.50","10.00","2.67"
"2567","2024-01-29","21:27:58","17.00","65.50","10.00","4.43"
"2568","2024-01-29","21:28:03","17.00","65.50","10.00","4.79"
"2569","2024-01-29","21:28:07","17.00","65.60","10.00","2.91"
"2570","2024-01-29","21:28:11","17.00","65.60","10.83","3.28"
"2571","2024-01-29","21:28:16","17.00","65.60","10.00","4.91"
"2572","2024-01-29","21:28:20","17.10","65.60","10.00","2.43"
"2573","2024-01-29","21:28:24","17.00","65.50","10.00","2.85"
"2574","2024-01-29","21:28:29","17.00","65.40","10.00","2.97"
"2575","2024-01-29","21:28:33","17.00","65.40","10.00","3.15"
"2576","2024-01-29","21:28:37","17.00","65.30","10.00","2.85"
"2577","2024-01-29","21:28:41","17.00","65.40","10.00","2.49"
"2578","2024-01-29","21:28:45","17.00","65.50","10.83","1.94"
"2579","2024-01-29","21:28:50","17.10","65.60","10.00","3.03"
"2580","2024-01-29","21:28:58","17.00","65.60","10.83","3.52"
"2581","2024-01-29","21:29:04","17.00","65.70","10.83","5.22"
"2582","2024-01-29","21:29:09","17.00","65.70","10.83","2.97"
"2583","2024-01-29","21:29:13","17.00","65.70","10.00","2.43"
"2584","2024-01-29","21:29:17","17.00","65.70","10.00","3.15"
"2585","2024-01-29","21:29:22","17.10","65.70","10.00","3.22"
"2586","2024-01-29","21:29:26","17.10","65.70","10.00","4.85"
"2587","2024-01-29","21:29:30","17.00","65.60","10.00","3.09"
"2588","2024-01-29","21:29:35","17.10","65.40","10.00","2.91"
"2589","2024-01-29","21:29:39","17.00","65.30","10.00","2.55"
"2590","2024-01-29","21:29:43","17.00","65.20","10.00","2.97"
"2591","2024-01-29","21:29:47","17.00","65.10","10.00","2.49"
"2592","2024-01-31","12:26:28","15.60","68.70","20.83","3.64"
"2593","2024-01-31","12:26:32","15.50","68.50","20.83","3.82"
"2594","2024-01-31","12:26:36","15.50","68.40","20.83","5.22"
"2595","2024-01-31","12:26:40","15.50","68.40","20.83","4.79"
"2596","2024-01-31","12:26:44","15.50","68.30","21.67","4.85"
"2597","2024-01-31","12:26:48","15.50","68.30","21.67","4.13"
"2598","2024-01-31","12:26:52","15.50","68.30","20.83","5.22"
"2599","2024-01-31","12:26:57","15.50","68.30","21.67","5.04"
"2600","2024-01-31","12:27:01","15.50","68.30","21.67","4.49"
"2601","2024-01-31","12:27:05","15.50","68.30","21.67","5.16"
"2602","2024-01-31","12:27:09","15.50","68.30","21.67","5.46"
"2603","2024-01-31","12:27:14","15.50","68.30","21.67","4.43"
"2604","2024-01-31","12:27:18","15.50","68.30","21.67","5.16"
"2605","2024-01-31","12:27:22","15.50","68.30","21.67","4.37"
"2606","2024-01-31","12:27:26","15.50","68.30","21.67","4.13"
"2607","2024-01-31","12:27:31","15.50","68.30","23.33","4.06"
"2608","2024-01-31","12:27:35","15.50","68.30","27.50","4.73"
"2609","2024-01-31","12:27:40","15.50","68.20","33.33","4.43"
"2610","2024-01-31","12:27:45","15.50","68.20","33.33","4.55"
"2611","2024-01-31","12:27:49","15.50","68.20","32.50","5.22"
"2612","2024-01-31","12:27:54","15.50","68.20","33.33","4.55"
"2613","2024-01-31","12:27:58","15.50","68.20","33.33","4.43"
"2614","2024-01-31","12:28:02","15.60","68.20","33.33","4.61"
"2615","2024-01-31","12:28:06","15.60","68.20","33.33","4.37"
"2616","2024-01-31","12:28:10","15.60","68.20","33.33","4.85"
"2617","2024-01-31","12:28:15","15.60","68.20","33.33","4.67"
"2618","2024-01-31","12:28:19","15.60","68.20","33.33","4.43"
"2619","2024-01-31","12:28:23","15.60","68.20","33.33","4.85"
"2620","2024-01-31","12:28:28","15.60","68.20","33.33","5.22"
"2621","2024-01-31","12:28:32","15.60","68.20","33.33","4.19"
"2622","2024-01-31","12:28:36","15.60","68.20","33.33","4.73"
"2623","2024-01-31","12:28:40","15.60","68.20","33.33","4.61"
"2624","2024-01-31","12:28:45","15.60","68.20","33.33","5.58"
"2625","2024-01-31","12:28:49","15.60","68.10","32.50","5.04"
"2626","2024-01-31","12:28:54","15.60","68.10","31.67","4.31"
"2627","2024-01-31","12:28:58","15.60","68.20","32.50","5.04"
"2628","2024-01-31","12:29:02","15.60","68.10","33.33","4.37"
"2629","2024-01-31","12:29:06","15.60","68.10","33.33","4.67"
"2630","2024-01-31","12:29:10","15.60","68.20","33.33","4.25"
"2631","2024-01-31","12:29:14","15.60","68.10","32.50","5.28"
"2632","2024-01-31","12:29:18","15.60","68.20","32.50","4.91"
"2633","2024-01-31","12:29:23","15.60","68.10","33.33","5.28"
"2634","2024-01-31","12:29:27","15.60","68.10","33.33","3.22"
"2635","2024-01-31","12:29:32","15.60","68.10","33.33","4.31"
"2636","2024-01-31","12:29:36","15.60","68.10","33.33","4.67"
"2637","2024-01-31","12:29:40","15.60","68.10","33.33","4.61"
"2638","2024-01-31","12:29:44","15.60","68.10","33.33","5.28"
"2639","2024-01-31","12:29:48","15.60","68.00","33.33","4.19"
"2640","2024-01-31","12:29:53","15.60","68.00","33.33","5.22"
"2641","2024-01-31","12:29:57","15.60","68.00","35.00","10.56"
"2642","2024-01-31","12:30:07","15.60","68.30","25.00","11.53"
"2643","2024-01-31","12:30:11","15.60","68.50","27.50","11.71"
"2644","2024-01-31","12:30:16","15.60","68.40","28.33","12.07"
"2645","2024-01-31","12:30:21","15.60","68.30","30.00","12.92"
